variable,product,ice_type,year,month,year-month,region,min,max,mean,median,std,dyn_range
snow_depth,AWI,myi,2021,10,2021-10-15,15.0,,,,,,
snow_depth,AWI,myi,2021,10,2021-10-15,5.0,,,,,,
snow_depth,AWI,fyi,2021,10,2021-10-15,10.0,,,,,,
snow_depth,AWI,fyi,2021,10,2021-10-15,9.0,0.17552053928375244,0.2835533618927002,0.2166014164686203,0.2000666707754135,0.03667542338371277,0.10435004234313963
snow_depth,AWI,fyi,2021,10,2021-10-15,8.0,0.043078504502773285,0.20990817248821259,0.11940880119800568,0.11797846108675003,0.03807073086500168,0.1334754648804664
snow_depth,AWI,all,2021,10,2021-10-15,1.0,0.03896038979291916,0.31055423617362976,0.18773916363716125,0.20307734608650208,0.05871784687042236,0.24075925871729853
snow_depth,AWI,all,2021,10,2021-10-15,2.0,0.05127003788948059,0.20871515572071075,0.11141570657491684,0.09834733605384827,0.041538991034030914,0.1422257356345654
snow_depth,AWI,all,2021,10,2021-10-15,3.0,0.07605969905853271,0.17613822221755981,0.09623964130878448,0.09302283823490143,0.014198523946106434,0.06239766925573345
snow_depth,AWI,all,2021,10,2021-10-15,4.0,0.09217250347137451,0.16464653611183167,0.10516882687807083,0.1016380712389946,0.012091117911040783,0.05524217307567597
snow_depth,AWI,all,2021,10,2021-10-15,5.0,0.02703164517879486,0.07448655366897583,0.05001777037978172,0.05035659298300743,0.010775620117783546,0.04179530054330826
snow_depth,AWI,all,2021,10,2021-10-15,6.0,0.006608542986214161,0.03091323748230934,0.017083588987588882,0.01576676405966282,0.004965180065482855,0.02061402138322592
snow_depth,AWI,all,2021,10,2021-10-15,7.0,0.04369441047310829,0.04369441047310829,0.04369441047310829,0.04369441047310829,0.0,0.0
snow_depth,AWI,all,2021,10,2021-10-15,8.0,0.043078504502773285,0.28454723954200745,0.17057274281978607,0.17465552687644958,0.05704301968216896,0.21397031217813492
snow_depth,AWI,all,2021,10,2021-10-15,9.0,0.17552053928375244,0.2835533618927002,0.21139679849147797,0.20059800148010254,0.029337747022509575,0.10107645988464356
snow_depth,AWI,all,2021,10,2021-10-15,10.0,,,,,,
snow_depth,AWI,all,2021,10,2021-10-15,11.0,,,,,,
snow_depth,AWI,all,2021,10,2021-10-15,12.0,0.06985960155725479,0.3183552026748657,0.20050665736198425,0.2090299129486084,0.06830064952373505,0.20459176868200302
snow_depth,AWI,all,2021,10,2021-10-15,13.0,,,,,,
snow_depth,AWI,all,2021,10,2021-10-15,14.0,,,,,,
snow_depth,AWI,all,2021,10,2021-10-15,15.0,,,,,,
snow_depth,AWI,all,2021,10,2021-10-15,16.0,,,,,,
snow_depth,AWI,all,2021,10,2021-10-15,17.0,,,,,,
snow_depth,AWI,all,2021,10,2021-10-15,18.0,,,,,,
snow_depth,AWI,all,2021,10,2021-10-15,100.0,0.006608542986214161,0.3183552026748657,0.16149763762950897,0.1726655215024948,0.0673995092511177,0.2453273974359035
snow_depth,AWI,fyi,2021,10,2021-10-15,0.0,,,,,,
snow_depth,AWI,fyi,2021,10,2021-10-15,1.0,0.03947283700108528,0.2111341655254364,0.09538812935352325,0.0946929082274437,0.03601875156164169,0.1347581847012043
snow_depth,AWI,fyi,2021,10,2021-10-15,2.0,0.05127003788948059,0.15897004306316376,0.0843605175614357,0.08082151412963867,0.020031308755278587,0.08903125971555699
snow_depth,AWI,fyi,2021,10,2021-10-15,3.0,0.07605969905853271,0.17613822221755981,0.09370902180671692,0.09255179762840271,0.012006828561425209,0.05516809225082392
snow_depth,AWI,fyi,2021,10,2021-10-15,4.0,0.09217250347137451,0.14776024222373962,0.10258154571056366,0.10141134262084961,0.006117495708167553,0.02468141406774517
snow_depth,AWI,fyi,2021,10,2021-10-15,5.0,0.02703164517879486,0.07448655366897583,0.05018610507249832,0.05041656643152237,0.01074978057295084,0.0418080673366785
snow_depth,AWI,fyi,2021,10,2021-10-15,6.0,0.006608542986214161,0.03091323748230934,0.017402352765202522,0.015805542469024658,0.005085329990833998,0.019967508669942617
snow_depth,AWI,fyi,2021,10,2021-10-15,7.0,0.04369441047310829,0.04369441047310829,0.04369441047310829,0.04369441047310829,0.0,0.0
sea_ice_thickness,AWI,all,2021,10,2021-10-15,0.0,,,,,,
snow_depth,AWI,myi,2021,10,2021-10-15,14.0,,,,,,
snow_depth,AWI,myi,2021,10,2021-10-15,13.0,,,,,,
sea_ice_thickness,NaRRS,myi,2021,10,2021-10-15,100.0,-0.3978263289958477,2.2424437907494856,1.2372902097467016,1.2761503026459744,0.4075304761916943,1.6341907781301979
sea_ice_thickness,NaRRS,fyi,2021,10,2021-10-15,16.0,,,,,,
sea_ice_thickness,NaRRS,fyi,2021,10,2021-10-15,17.0,,,,,,
sea_ice_thickness,NaRRS,fyi,2021,10,2021-10-15,18.0,,,,,,
sea_ice_thickness,NaRRS,fyi,2021,10,2021-10-15,100.0,-0.48075135987005524,3.0818191283509853,0.748235089795459,0.7639559321839897,0.40655616094410196,1.75460896366182
sea_ice_thickness,NaRRS,myi,2021,10,2021-10-15,0.0,,,,,,
sea_ice_thickness,NaRRS,myi,2021,10,2021-10-15,1.0,0.031799371041245195,2.2424437907494856,1.327935625550795,1.3523780131141403,0.34972576279078005,1.391784247876136
sea_ice_thickness,NaRRS,myi,2021,10,2021-10-15,2.0,-0.09012500357709996,1.4192761463877364,0.7673715663028159,0.8284360592813462,0.3569482721689011,1.3981716442536651
sea_ice_thickness,NaRRS,myi,2021,10,2021-10-15,3.0,0.6775858563100883,0.8882703163196766,0.7829280863148824,0.7829280863148824,0.10534223000479415,0.20225708160920486
sea_ice_thickness,NaRRS,myi,2021,10,2021-10-15,4.0,,,,,,
sea_ice_thickness,NaRRS,myi,2021,10,2021-10-15,5.0,,,,,,
sea_ice_thickness,NaRRS,myi,2021,10,2021-10-15,6.0,,,,,,
sea_ice_thickness,NaRRS,fyi,2021,10,2021-10-15,15.0,,,,,,
sea_ice_thickness,NaRRS,myi,2021,10,2021-10-15,7.0,,,,,,
sea_ice_thickness,NaRRS,myi,2021,10,2021-10-15,9.0,,,,,,
sea_ice_thickness,NaRRS,myi,2021,10,2021-10-15,10.0,,,,,,
sea_ice_thickness,NaRRS,myi,2021,10,2021-10-15,11.0,,,,,,
sea_ice_thickness,NaRRS,myi,2021,10,2021-10-15,12.0,-0.3978263289958477,2.201350056428778,0.802040379645987,0.745828275078857,0.4111383142619754,1.7749307818366542
sea_ice_thickness,NaRRS,myi,2021,10,2021-10-15,13.0,,,,,,
sea_ice_thickness,NaRRS,myi,2021,10,2021-10-15,14.0,,,,,,
sea_ice_thickness,NaRRS,myi,2021,10,2021-10-15,15.0,,,,,,
sea_ice_thickness,NaRRS,myi,2021,10,2021-10-15,16.0,,,,,,
sea_ice_thickness,NaRRS,myi,2021,10,2021-10-15,17.0,,,,,,
sea_ice_thickness,NaRRS,myi,2021,10,2021-10-15,18.0,,,,,,
snow_depth,NaRRS,all,2021,10,2021-10-15,0.0,,,,,,
sea_ice_thickness,NaRRS,myi,2021,10,2021-10-15,8.0,0.26909348216853335,1.1719541386608365,0.7995796962238515,0.8487836735342537,0.22934779336930755,0.8301797787938858
sea_ice_thickness,NaRRS,fyi,2021,10,2021-10-15,14.0,,,,,,
sea_ice_thickness,NaRRS,fyi,2021,10,2021-10-15,13.0,,,,,,
sea_ice_thickness,NaRRS,fyi,2021,10,2021-10-15,12.0,-0.4219589580866341,1.447586491053744,0.6599908457934229,0.6697192163551804,0.37609327128139697,1.5557543388662785
sea_ice_thickness,NaRRS,all,2021,10,2021-10-15,7.0,0.7985523781024687,1.189992466990816,0.9942724225466424,0.9942724225466424,0.19572004444417362,0.37578248533281333
sea_ice_thickness,NaRRS,all,2021,10,2021-10-15,8.0,-0.32729215534251566,3.0818191283509853,0.9036852686495013,0.8462745725652601,0.4589603546360975,1.9316529795972976
sea_ice_thickness,NaRRS,all,2021,10,2021-10-15,9.0,-0.14575794908657258,1.4405292375627283,0.8772674311935518,0.9135691031254152,0.3926214281583986,1.4180096974761556
sea_ice_thickness,NaRRS,all,2021,10,2021-10-15,10.0,,,,,,
sea_ice_thickness,NaRRS,all,2021,10,2021-10-15,11.0,,,,,,
sea_ice_thickness,NaRRS,all,2021,10,2021-10-15,12.0,-0.4745119496365646,2.201350056428778,0.7349241304757417,0.714980132661708,0.4075278104087977,1.7282287982012459
sea_ice_thickness,NaRRS,all,2021,10,2021-10-15,13.0,,,,,,
